psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chrX	155270560	92817686	92817716	1	30,	18,	92817686,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chrX	155270560	55276379	55276409	1	30,	18,	55276379,
43	1	0	0	1	10	2	16	-	HS2000-887_357:3:1314:4492:79045_R1	100	27	81	chrX	155270560	11339933	11339993	3	26,8,10,	19,55,63,	11339933,11339971,11339983,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chrX	155270560	26987180	26987210	1	30,	18,	26987180,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chrX	155270560	78219981	78220011	1	30,	18,	78219981,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chrX	155270560	120124540	120124570	1	30,	18,	120124540,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chrX	155270560	77092002	77092032	1	30,	18,	77092002,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chrX	155270560	44077204	44077234	1	30,	18,	44077204,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chrX	155270560	51040506	51040536	1	30,	18,	51040506,
44	4	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	100	chr9	141213431	115344617	115344665	1	48,	0,	115344617,
39	1	0	0	1	4	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	38	82	chr9	141213431	19044266	19044306	2	33,7,	18,55,	19044266,19044299,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr9	141213431	133022535	133022565	1	30,	18,	133022535,
40	1	0	0	1	1	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	40	82	chr8	146364022	65596275	65596316	2	30,11,	18,49,	65596275,65596305,
35	1	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	88	chr8	146364022	80931541	80931577	1	36,	12,	80931541,
39	2	0	0	1	8	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	31	80	chr8	146364022	113509302	113509343	2	31,10,	20,59,	113509302,113509333,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr8	146364022	70702570	70702600	1	30,	18,	70702570,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr8	146364022	12863057	12863087	1	30,	18,	12863057,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr8	146364022	111502680	111502710	1	30,	18,	111502680,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr8	146364022	117632597	117632627	1	30,	18,	117632597,
36	2	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	42	80	chr7	159138663	126954640	126954678	1	38,	20,	126954640,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr7	159138663	4518708	4518738	1	30,	18,	4518708,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr7	159138663	121827467	121827497	1	30,	18,	121827467,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr7	159138663	98705013	98705043	1	30,	18,	98705013,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr7	159138663	37889737	37889767	1	30,	18,	37889737,
44	4	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	100	chr6	171115067	46515106	46515154	1	48,	0,	46515106,
41	4	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	55	100	chr6	171115067	149421349	149421394	1	45,	0,	149421349,
31	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	83	chr6	171115067	133816440	133816471	1	31,	17,	133816440,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr6	171115067	133068435	133068465	1	30,	18,	133068435,
43	1	0	0	1	1	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	37	82	chr5	180915260	101265058	101265102	2	40,4,	18,59,	101265058,101265098,
33	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	48	81	chr5	180915260	137852027	137852060	1	33,	19,	137852027,
33	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	85	chr5	180915260	80990245	80990278	1	33,	15,	80990245,
33	1	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	86	chr5	180915260	141822923	141822957	1	34,	14,	141822923,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr5	180915260	93608168	93608198	1	30,	18,	93608168,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr5	180915260	139588273	139588303	1	30,	18,	139588273,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr5	180915260	119522660	119522690	1	30,	18,	119522660,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr5	180915260	74258265	74258295	1	30,	18,	74258265,
43	0	0	0	2	10	1	4	-	HS2000-887_357:3:1314:4492:79045_R1	100	29	82	chr4	191154276	133854234	133854281	3	30,7,6,	18,57,65,	133854234,133854268,133854275,
35	0	0	0	1	1	1	2	-	HS2000-887_357:3:1314:4492:79045_R1	100	46	82	chr4	191154276	127431780	127431817	2	30,5,	18,49,	127431780,127431812,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr4	191154276	61119230	61119260	1	30,	18,	61119230,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr4	191154276	83121725	83121755	1	30,	18,	83121725,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr4	191154276	88686628	88686658	1	30,	18,	88686628,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr4	191154276	73378436	73378466	1	30,	18,	73378436,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr4	191154276	15476332	15476362	1	30,	18,	15476332,
42	1	0	0	1	4	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	35	82	chr3	198022430	114111242	114111285	2	33,10,	18,55,	114111242,114111275,
34	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	86	chr3	198022430	47429940	47429974	1	34,	14,	47429940,
38	0	0	0	1	14	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	30	82	chr3	198022430	67577492	67577530	2	30,8,	18,62,	67577492,67577522,
33	1	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	86	chr3	198022430	197632214	197632248	1	34,	14,	197632214,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr3	198022430	169587311	169587341	1	30,	18,	169587311,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr3	198022430	84525054	84525084	1	30,	18,	84525054,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr3	198022430	99815727	99815757	1	30,	18,	99815727,
32	1	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	48	81	chr22	51304566	41167976	41168009	1	33,	19,	41167976,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr21	48129895	29787856	29787886	1	30,	18,	29787856,
43	3	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	98	chr20	63025520	5086343	5086389	1	46,	2,	5086343,
32	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	54	86	chr20	63025520	51126350	51126382	1	32,	14,	51126350,
32	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	48	80	chr20	63025520	10830708	10830740	1	32,	20,	10830708,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr20	63025520	18389772	18389802	1	30,	18,	18389772,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr20	63025520	12865699	12865729	1	30,	18,	12865699,
47	3	0	0	1	11	1	145	-	HS2000-887_357:3:1314:4492:79045_R1	100	39	100	chr2	243199373	1981403	1981598	2	38,12,	0,49,	1981403,1981586,
34	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	48	82	chr2	243199373	49165404	49165438	1	34,	18,	49165404,
33	1	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	86	chr2	243199373	124334095	124334129	1	34,	14,	124334095,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr2	243199373	57547399	57547429	1	30,	18,	57547399,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr2	243199373	190181732	190181762	1	30,	18,	190181732,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr2	243199373	23197125	23197155	1	30,	18,	23197125,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr2	243199373	196172280	196172310	1	30,	18,	196172280,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr2	243199373	53253401	53253431	1	30,	18,	53253401,
41	3	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	56	100	chr19	59128983	12605684	12605728	1	44,	0,	12605684,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr18	78077248	73831607	73831637	1	30,	18,	73831607,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr18	78077248	55064574	55064604	1	30,	18,	55064574,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr18	78077248	33648135	33648165	1	30,	18,	33648135,
35	0	0	0	1	1	1	12	-	HS2000-887_357:3:1314:4492:79045_R1	100	43	79	chr17	81195210	50785656	50785703	2	27,8,	21,49,	50785656,50785695,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr17	81195210	52620223	52620253	1	30,	18,	52620223,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr16	90354753	27976298	27976328	1	30,	18,	27976298,
44	4	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	100	chr15	102531392	42732822	42732870	1	48,	0,	42732822,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr15	102531392	91346164	91346194	1	30,	18,	91346164,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr15	102531392	81831838	81831868	1	30,	18,	81831838,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr14	107349540	27864523	27864553	1	30,	18,	27864523,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr13	115169878	91740173	91740203	1	30,	18,	91740173,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr13	115169878	76812470	76812500	1	30,	18,	76812470,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr13	115169878	74737982	74738012	1	30,	18,	74737982,
42	2	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	56	100	chr12	133851895	93692537	93692581	1	44,	0,	93692537,
39	1	0	0	1	4	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	38	82	chr12	133851895	45854982	45855022	2	33,7,	18,55,	45854982,45855015,
36	3	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	59	98	chr12	133851895	7725085	7725124	1	39,	2,	7725085,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr12	133851895	45836436	45836466	1	30,	18,	45836436,
37	1	0	0	1	5	1	5	-	HS2000-887_357:3:1314:4492:79045_R1	100	37	80	chr12	133851895	66370964	66371007	2	28,10,	20,53,	66370964,66370997,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr12	133851895	120204550	120204580	1	30,	18,	120204550,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr12	133851895	83739791	83739821	1	30,	18,	83739791,
45	3	0	0	0	0	1	1	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	100	chr11	135006516	23417401	23417450	2	43,5,	0,43,	23417401,23417445,
37	0	0	0	1	1	1	5	-	HS2000-887_357:3:1314:4492:79045_R1	100	44	82	chr11	135006516	101467592	101467634	2	30,7,	18,49,	101467592,101467627,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr11	135006516	33266404	33266434	1	30,	18,	33266404,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr11	135006516	6299782	6299812	1	30,	18,	6299782,
41	4	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	55	100	chr10	135534747	108203952	108203997	1	45,	0,	108203952,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr10	135534747	118880118	118880148	1	30,	18,	118880118,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr10	135534747	38213274	38213304	1	30,	18,	38213274,
42	4	0	0	0	0	1	9	-	HS2000-887_357:3:1314:4492:79045_R1	100	54	100	chr1	249250621	89577584	89577639	2	34,12,	0,34,	89577584,89577627,
36	0	0	0	1	1	1	5	-	HS2000-887_357:3:1314:4492:79045_R1	100	45	82	chr1	249250621	222384774	222384815	2	30,6,	18,49,	222384774,222384809,
37	0	0	0	1	6	1	7	-	HS2000-887_357:3:1314:4492:79045_R1	100	39	82	chr1	249250621	215560722	215560766	2	30,7,	18,54,	215560722,215560759,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr1	249250621	232807493	232807523	1	30,	18,	232807493,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr1	249250621	39789040	39789070	1	30,	18,	39789040,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr1	249250621	227006768	227006798	1	30,	18,	227006768,
30	0	0	0	0	0	0	0	-	HS2000-887_357:3:1314:4492:79045_R1	100	52	82	chr1	249250621	65727684	65727714	1	30,	18,	65727684,
51	0	0	0	0	0	0	0	+	HS2000-887_357:3:1314:4492:79045_R2	100	0	51	chr15	102531392	63357994	63358045	1	51,	0,	63357994,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chrY	59373566	3071024	3071054	1	30,	40,	3071024,
55	5	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chrX	155270560	90523807	90523867	1	60,	40,	90523807,
54	6	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chrX	155270560	63918794	63918854	1	60,	40,	63918794,
50	4	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	94	chrX	155270560	134489125	134489179	1	54,	40,	134489125,
49	4	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	93	chrX	155270560	56228724	56228777	1	53,	40,	56228724,
38	2	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	27	67	chrX	155270560	98593989	98594029	1	40,	27,	98593989,
40	0	0	0	1	7	1	14	+	HS2000-887_357:3:2203:6343:68573_R1	100	23	70	chrX	155270560	117391531	117391585	2	12,28,	23,42,	117391531,117391557,
32	1	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	34	67	chrX	155270560	126693953	126693986	1	33,	34,	126693953,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chrX	155270560	45126340	45126370	1	30,	40,	45126340,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chrX	155270560	23890664	23890694	1	30,	40,	23890664,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chrX	155270560	123686837	123686867	1	30,	40,	123686837,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chrX	155270560	28360638	28360668	1	30,	40,	28360638,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	36	66	chrX	155270560	58083925	58083955	1	30,	36,	58083925,
45	1	0	0	1	8	1	4	+	HS2000-887_357:3:2203:6343:68573_R1	100	16	70	chr9	141213431	130009898	130009948	2	17,29,	16,41,	130009898,130009919,
36	1	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	33	70	chr9	141213431	125730316	125730353	1	37,	33,	125730316,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr9	141213431	6514227	6514257	1	30,	40,	6514227,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr9	141213431	114607666	114607696	1	30,	40,	114607666,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr9	141213431	113746253	113746283	1	30,	40,	113746253,
49	4	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	42	95	chr8	146364022	90154667	90154720	1	53,	42,	90154667,
36	1	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	33	70	chr8	146364022	17689097	17689134	1	37,	33,	17689097,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr8	146364022	67527838	67527868	1	30,	40,	67527838,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr8	146364022	32640888	32640918	1	30,	40,	32640888,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr8	146364022	87253119	87253149	1	30,	40,	87253119,
55	5	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chr7	159138663	102541720	102541780	1	60,	40,	102541720,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr7	159138663	82319034	82319064	1	30,	40,	82319034,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr7	159138663	51649724	51649754	1	30,	40,	51649724,
54	2	0	0	1	1	1	1	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	97	chr6	171115067	96967616	96967673	3	34,4,18,	40,74,79,	96967616,96967651,96967655,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr6	171115067	53331705	53331735	1	30,	40,	53331705,
34	0	0	0	1	1	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	35	70	chr6	171115067	120333933	120333967	2	5,29,	35,41,	120333933,120333938,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr6	171115067	125348164	125348194	1	30,	40,	125348164,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr6	171115067	117529319	117529349	1	30,	40,	117529319,
40	1	0	0	1	9	1	37	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	90	chr6	171115067	63813643	63813721	2	30,11,	40,79,	63813643,63813710,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr6	171115067	123006679	123006709	1	30,	40,	123006679,
32	2	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	74	chr6	171115067	76039499	76039533	1	34,	40,	76039499,
55	5	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chr5	180915260	151090000	151090060	1	60,	40,	151090000,
54	6	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chr5	180915260	124704316	124704376	1	60,	40,	124704316,
44	4	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	88	chr5	180915260	122289973	122290021	1	48,	40,	122289973,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr5	180915260	11996328	11996358	1	30,	40,	11996328,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr5	180915260	51511027	51511057	1	30,	40,	51511027,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr5	180915260	162495776	162495806	1	30,	40,	162495776,
57	2	0	0	1	1	1	3	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chr4	191154276	120814346	120814408	2	30,29,	40,71,	120814346,120814379,
54	6	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chr4	191154276	101804384	101804444	1	60,	40,	101804384,
48	5	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	47	100	chr4	191154276	74377699	74377752	1	53,	47,	74377699,
36	1	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	33	70	chr4	191154276	169982215	169982252	1	37,	33,	169982215,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr4	191154276	154575492	154575522	1	30,	40,	154575492,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr4	191154276	111182616	111182646	1	30,	40,	111182616,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr4	191154276	47587375	47587405	1	30,	40,	47587375,
37	1	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	78	chr3	198022430	158768099	158768137	1	38,	40,	158768099,
32	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	72	chr3	198022430	190696319	190696351	1	32,	40,	190696319,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr3	198022430	23742987	23743017	1	30,	40,	23742987,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr3	198022430	63067814	63067844	1	30,	40,	63067814,
33	1	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	74	chr22	51304566	34869373	34869407	1	34,	40,	34869373,
33	1	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	74	chr21	48129895	31429101	31429135	1	34,	40,	31429101,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr21	48129895	41264498	41264528	1	30,	40,	41264498,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr21	48129895	40350919	40350949	1	30,	40,	40350919,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr21	48129895	31495781	31495811	1	30,	40,	31495781,
50	3	0	0	1	7	1	6	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chr2	243199373	142498022	142498081	2	29,24,	40,76,	142498022,142498057,
47	3	0	0	1	7	1	15	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	97	chr2	243199373	123958956	123959021	2	30,20,	40,77,	123958956,123959001,
34	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	36	70	chr2	243199373	56788191	56788225	1	34,	36,	56788191,
34	3	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	49	86	chr2	243199373	11785178	11785215	1	37,	49,	11785178,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr2	243199373	102054517	102054547	1	30,	40,	102054517,
55	5	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chr19	59128983	56845839	56845899	1	60,	40,	56845839,
50	3	0	0	1	1	1	1	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	94	chr19	59128983	28376985	28377039	3	34,5,14,	40,74,80,	28376985,28377020,28377025,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr19	59128983	41612486	41612516	1	30,	40,	41612486,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr19	59128983	12306928	12306958	1	30,	40,	12306928,
55	5	0	0	0	0	1	40349	+	HS2000-887_357:3:2203:6343:68573_R1	100	36	96	chr18	78077248	71116639	71157048	2	23,37,	36,59,	71116639,71157011,
34	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	74	chr18	78077248	8972556	8972590	1	34,	40,	8972556,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr18	78077248	60135255	60135285	1	30,	40,	60135255,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr18	78077248	50406261	50406291	1	30,	40,	50406261,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr18	78077248	34368690	34368720	1	30,	40,	34368690,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr18	78077248	30947077	30947107	1	30,	40,	30947077,
55	5	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	100	chr16	90354753	57035527	57035587	1	60,	40,	57035527,
52	5	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	97	chr16	90354753	3497310	3497367	1	57,	40,	3497310,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr16	90354753	76924744	76924774	1	30,	40,	76924744,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr16	90354753	64098193	64098223	1	30,	40,	64098193,
30	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	40	70	chr16	90354753	15968496	15968526	1	30,	40,	15968496,
100	0	0	0	0	0	0	0	+	HS2000-887_357:3:2203:6343:68573_R1	100	0	100	chr15	102531392	63093983	63094083	1	100,	0,	63093983,
36	0	0	0	1	1	1	22	+	HS2000-887_357:3:2203:6343:68573_R1	100	30	67	chr15	102531392	69550898	69550956	2	9,27,	30,40,	69550898,69550929,
